yr,blk,AJ01,J11,J13,J14,J15,J16,J17,J18,J19,J110,J111,J112,J113
24,J,155188,12,9995000,0,0.0,0.0,321862000.0,0.0,0.0,0.0,0.0,0.0,321862000.0
24,J,155189,1,3337000,7,2168.62,2383.05,115926314.0,0.0,0.0,2158979.0,0.0,47740.28,103530356.0
24,J,155189,2,4126702,27,1006.0,1121.0,22814575.0,0.0,0.0,548799.0,0.0,19862.42,19981597.0
24,J,155189,3,3423117,18,14761.45,16786.73,11855417.0,0.0,0.0,229932.0,0.0,692.54,10222898.0
24,J,155189,11,9921100,0,0.0,0.0,19028019.0,0.0,0.0,0.0,0.0,0.0,19028019.0
24,J,155189,12,9995000,0,0.0,0.0,169624325.0,0.0,0.0,2937710.0,0.0,0.0,152762870.0
24,J,155190,1,3338002,12,174228.0,174228.0,21184123.0,0.0,0.0,625165.0,0.0,118.0,20558958.0
24,J,155190,12,9995000,0,0.0,0.0,21184123.0,0.0,0.0,625165.0,0.0,0.0,20558958.0
24,J,155192,1,3338003,12,42476145.0,41358656.0,1857764628.0,0.0,0.0,1054328.0,0.0,44.89,1906877630.0
24,J,155192,12,9995000,0,0.0,0.0,1857764628.0,0.0,0.0,1054328.0,0.0,0.0,1906877630.0
24,J,155196,1,1533003,27,2161.4,2161.6,136522000.0,0.0,0.0,5310000.0,0.0,60701.33,131199860.0
24,J,155196,12,9995000,0,0.0,0.0,136522000.0,0.0,0.0,5310000.0,0.0,0.0,131199860.0
24,J,155198,1,1102001,27,12473.0,12473.0,385567813.0,0.0,0.0,12210460.0,0.0,29933.24,373357353.0
24,J,155198,12,9995000,0,0.0,0.0,385567813.0,0.0,0.0,12210460.0,0.0,0.0,373357353.0
24,J,155201,1,3338003,12,2677504.0,2670234.0,331109051.0,0.0,0.0,6510790.0,0.0,121.56,325482015.0
24,J,155201,2,3350002,9,160412.0,155632.0,28792092.0,0.0,0.0,62445.0,0.0,184.6,29612034.0
24,J,155201,12,9995000,0,0.0,0.0,359901143.0,0.0,0.0,6573235.0,0.0,0.0,355094049.0
24,J,155203,1,3333099,7,508.0,486.0,82628720.0,0.0,50520.0,4230200.0,0.0,161209.88,81894617.0
24,J,155203,12,9995000,0,0.0,0.0,82628720.0,0.0,50520.0,4230200.0,0.0,0.0,81894617.0
24,J,155204,1,3338099,12,896578.38,896578.38,92323778.0,0.0,0.0,30000.0,0.0,102.94,92293778.0
24,J,155204,12,9995000,0,0.0,0.0,92323778.0,0.0,0.0,30000.0,0.0,0.0,92293778.0
24,J,155205,1,1102001,27,6226.55,6226.55,56124624.0,5412.0,0.0,80327.0,0.0,8999.99,56038885.0
24,J,155205,12,9995000,0,0.0,0.0,56124624.0,5412.0,0.0,80327.0,0.0,0.0,56038885.0
24,J,155206,1,3424011,27,411.6,400.0,195898103.0,1322605.0,0.0,4344755.0,0.0,475576.86,195747435.0
24,J,155206,2,3424046,27,116.32,116.32,12881715.0,86820.0,0.0,285204.0,0.0,107540.9,12509691.0
24,J,155206,11,9921100,0,0.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,102000.0
24,J,155206,12,9995000,0,0.0,0.0,208881818.0,1409425.0,0.0,4629959.0,0.0,0.0,208359126.0
24,J,155207,1,3423122,9,40453993.0,45453993.0,2361084773.0,0.0,0.0,474744036.0,0.0,41.5,1678840734.0
24,J,155207,2,3473099,9,124659983.0,115659983.0,10409398547.0,0.0,0.0,0.0,0.0,90.0,11219398553.0
24,J,155207,3,3423127,9,2191522.64,2042268.91,16419842.0,0.0,0.0,0.0,0.0,8.04,17619842.0
24,J,155207,4,3511062,9,18359186.0,19359186.0,1645530884.0,0.0,0.0,0.0,0.0,85.0,1560530880.0
24,J,155207,11,9921100,0,0.0,0.0,1767658560.0,0.0,0.0,0.0,0.0,0.0,1767658560.0
24,J,155207,12,9995000,0,0.0,0.0,16200092606.0,0.0,0.0,474744036.0,0.0,0.0,16244048569.0
24,J,155208,1,3423134,27,60858.49,54038.0,1753429000.0,0.0,0.0,0.0,0.0,32448.07,1974740761.0
24,J,155208,2,3465300,27,50008.0,50008.0,1401985000.0,0.0,0.0,0.0,0.0,28035.21,1401985000.0
24,J,155208,11,9921100,0,0.0,0.0,48144000.0,0.0,0.0,0.0,0.0,0.0,48144000.0
24,J,155208,12,9995000,0,0.0,0.0,3203558000.0,0.0,0.0,0.0,0.0,0.0,3424869761.0
24,J,155209,1,3423104,9,14982292.0,14982292.0,2217379300.0,0.0,0.0,58870500.0,0.0,144.07,2158508800.0
24,J,155209,2,3424003,27,25099.0,25099.0,714071300.0,0.0,0.0,47096400.0,0.0,26573.76,666974900.0
24,J,155209,3,3423101,9,72425277.79,72425277.79,563740500.0,0.0,0.0,25620686.0,0.0,7.43,538119814.0
24,J,155209,4,3423115,9,1073791.0,1073791.0,150330800.0,0.0,0.0,0.0,0.0,140.0,150330800.0
24,J,155209,5,3463299,27,602.0,602.0,93956750.0,0.0,0.0,0.0,0.0,156074.34,93956750.0
24,J,155209,6,3526029,9,98902.0,98902.0,18791350.0,0.0,0.0,0.0,0.0,190.0,18791350.0
24,J,155209,12,9995000,0,0.0,0.0,3758270000.0,0.0,0.0,131587586.0,0.0,0.0,3626682414.0
24,J,155210,1,3421012,3,32705744.0,32705744.0,490968804.0,69595839.0,0.0,34729417.0,0.0,11.82,386643548.0
24,J,155210,2,3421009,3,10718631.46,10718631.46,575041384.0,73836365.0,0.0,91002993.0,0.0,38.27,410202026.0
24,J,155210,3,3421011,3,156514.0,156514.0,43135136.0,6554584.0,0.0,166198.0,0.0,232.66,36414354.0
24,J,155210,4,3421007,23,2241.08,2335.08,117188088.0,17497910.0,0.0,2479569.0,0.0,41630.53,93297340.0
24,J,155210,5,3421099,9,2109649.0,2109649.0,404146099.0,108145908.0,0.0,2240184.0,0.0,139.25,293760007.0
24,J,155210,11,9921100,0,0.0,0.0,897552.0,136915.0,0.0,0.0,0.0,0.0,760637.0
24,J,155210,12,9995000,0,0.0,0.0,1631377063.0,275767521.0,0.0,130618361.0,0.0,0.0,1221077912.0
24,J,155211,1,3424020,9,24430804.98,24638083.0,439754485.0,0.0,0.0,19290544.0,0.0,17.07,416926615.0
24,J,155211,12,9995000,0,0.0,0.0,439754485.0,0.0,0.0,19290544.0,0.0,0.0,416926615.0
24,J,155213,1,3414057,9,138581485.0,138581485.0,14144800000.0,0.0,0.0,522240000.0,0.0,98.3,13622560000.0
24,J,155213,2,3414015,9,8268704.26,7730720.0,2121720000.0,0.0,0.0,78336000.0,0.0,264.32,2185584006.0
24,J,155213,3,3414013,9,8593925.0,8593925.0,1237670000.0,0.0,0.0,52224000.0,0.0,137.94,1185446000.0
24,J,155213,11,9921100,0,0.0,0.0,176810000.0,0.0,0.0,0.0,0.0,0.0,176810000.0
24,J,155213,12,9995000,0,0.0,0.0,17681000000.0,0.0,0.0,652800000.0,0.0,0.0,17170400006.0
24,J,155215,1,3511073,27,2761.7,2834.0,1849270657.0,0.0,0.0,1631163.0,0.0,651954.66,1800503172.0
24,J,155215,12,9995000,0,0.0,0.0,1849270657.0,0.0,0.0,1631163.0,0.0,0.0,1800503172.0
24,J,155217,1,3413941,27,6756.0,6323.0,1481527005.0,0.0,0.0,34805351.0,0.0,228803.05,1545793373.0
24,J,155217,12,9995000,0,0.0,0.0,1481527005.0,0.0,0.0,34805351.0,0.0,0.0,1545793373.0
24,J,155218,1,3414099,27,10495.96,10591.07,2808200000.0,0.0,0.0,125400000.0,0.0,253307.67,2658707298.0
24,J,155218,11,9921100,0,0.0,0.0,14600000.0,0.0,0.0,0.0,0.0,0.0,14600000.0
24,J,155218,12,9995000,0,0.0,0.0,2822800000.0,0.0,0.0,125400000.0,0.0,0.0,2673307298.0
24,J,155219,1,3417018,27,7998.0,8093.0,923915043.0,0.0,0.0,17702570.0,0.0,111974.85,895574862.0
24,J,155219,2,3413909,27,9124.81,8961.0,886631070.0,0.0,0.0,16839030.0,0.0,97064.17,885692122.0
24,J,155219,3,3413999,27,2840.0,2840.0,462866886.0,0.0,0.0,8635400.0,0.0,159940.66,454231486.0
24,J,155219,11,9921100,0,0.0,0.0,1105000.0,0.0,0.0,0.0,0.0,0.0,1105000.0
24,J,155219,12,9995000,0,0.0,0.0,2274517999.0,0.0,0.0,43177000.0,0.0,0.0,2236603470.0
24,J,155222,1,3417027,9,965398.0,951060.0,121653350.0,0.0,0.0,1416645.0,0.0,126.42,122049371.0
24,J,155222,2,3413946,27,21078.0,20760.0,2818088150.0,0.0,0.0,33338379.0,0.0,134140.16,2827406343.0
24,J,155222,3,3413943,9,27731568.0,27312663.0,3594627640.0,0.0,0.0,42593793.0,0.0,130.05,3606512780.0
24,J,155222,11,9921100,0,0.0,0.0,1441974860.0,0.0,0.0,17094183.0,0.0,0.0,1424880677.0
24,J,155222,12,9995000,0,0.0,0.0,7976344000.0,0.0,0.0,94443000.0,0.0,0.0,7980849171.0
24,J,155223,1,3423129,27,226.92,205.43,90498174.0,0.0,0.0,1382354.0,0.0,433801.39,98438212.0
24,J,155223,2,3424036,9,820193.92,843822.85,38784932.0,0.0,0.0,188475.0,0.0,45.74,37515670.0
24,J,155223,12,9995000,0,0.0,0.0,129283106.0,0.0,0.0,1570829.0,0.0,0.0,135953882.0
24,J,155224,1,3421005,9,4164749.0,4178166.0,55007000.0,0.0,0.0,4869000.0,0.0,12.0,49976996.0
24,J,155224,12,9995000,0,0.0,0.0,55007000.0,0.0,0.0,4869000.0,0.0,0.0,49976996.0
24,J,155225,1,3542000,27,4658.31,4279.0,2566155064.0,0.0,5094090.0,22032317.0,0.0,593369.63,2764099692.0
24,J,155225,2,1611002,27,13249.17,12205.0,600489625.0,0.0,1273528.0,14595070.0,0.0,47900.13,634636901.0
24,J,155225,11,9921100,0,0.0,0.0,23045119.0,0.0,0.0,0.0,0.0,0.0,23045119.0
24,J,155225,12,9995000,0,0.0,0.0,3189689808.0,0.0,6367618.0,36627387.0,0.0,0.0,3421781712.0
24,J,155226,1,3424082,27,1305.0,1305.0,103417467.0,0.0,0.0,1584683.0,0.0,78032.78,101832784.0
24,J,155226,2,3424025,27,111.0,111.0,25854367.0,0.0,0.0,396171.0,0.0,229353.12,25458196.0
24,J,155226,12,9995000,0,0.0,0.0,129271834.0,0.0,0.0,1980854.0,0.0,0.0,127290980.0
24,J,155227,1,3527020,9,1467843.0,1582547.5,994440740.0,0.0,0.0,24197500.0,0.0,613.09,899919117.0
24,J,155227,2,3411025,9,758245.0,829547.0,83855410.0,0.0,0.0,1525500.0,0.0,99.25,75253413.0
24,J,155227,3,3416030,9,7820360.0,7910630.0,187752850.0,0.0,0.0,2287000.0,0.0,23.45,183349457.0
24,J,155227,11,9921100,0,0.0,0.0,5192000.0,0.0,0.0,0.0,0.0,0.0,5192000.0
24,J,155227,12,9995000,0,0.0,0.0,1271241000.0,0.0,0.0,28010000.0,0.0,0.0,1163713987.0
24,J,155228,1,3511074,27,4216.97,4216.97,1354588754.0,0.0,0.0,423818.0,0.0,321122.73,1354164936.0
24,J,155228,2,3532205,27,1696.95,1696.95,81324718.0,0.0,0.0,211909.0,0.0,47799.17,81112809.0
24,J,155228,3,3414063,9,24719226.0,24719226.0,2269224990.0,0.0,0.0,1483363.0,0.0,91.74,2267741627.0
24,J,155228,11,9921100,0,0.0,0.0,460924838.0,0.0,0.0,0.0,0.0,0.0,460924838.0
24,J,155228,12,9995000,0,0.0,0.0,4166063300.0,0.0,0.0,2119090.0,0.0,0.0,4163944210.0
24,J,155232,1,3423118,9,12355506.0,12302718.0,2130803000.0,0.0,0.0,30367000.0,0.0,170.73,2109448465.0
24,J,155232,12,9995000,0,0.0,0.0,2130803000.0,0.0,0.0,30367000.0,0.0,0.0,2109448465.0
24,J,155233,1,3424005,9,3519677.0,3558896.0,55540134.0,0.0,0.0,2120945.0,0.0,15.01,52830510.0
24,J,155233,12,9995000,0,0.0,0.0,55540134.0,0.0,0.0,2120945.0,0.0,0.0,52830510.0
24,J,155234,1,3414099,27,1272.53,1213.56,133616145.0,101075.0,0.0,6227325.0,0.0,104887.89,133472984.0
24,J,155234,2,3416099,27,757.34,757.34,71947155.0,54425.0,0.0,3353175.0,0.0,90500.38,68539555.0
24,J,155234,12,9995000,0,0.0,0.0,205563300.0,155500.0,0.0,9580500.0,0.0,0.0,202012539.0
24,J,155238,1,3529027,9,837622.37,938871.0,24873118.0,0.0,0.0,1300988.0,0.0,25.11,21030092.0
24,J,155238,12,9995000,0,0.0,0.0,24873118.0,0.0,0.0,1300988.0,0.0,0.0,21030092.0
24,J,155239,1,3423118,9,9783328.29,9783328.29,1700797000.0,0.0,0.0,83515000.0,0.0,165.31,1617282000.0
24,J,155239,11,9921100,0,0.0,0.0,2877000.0,0.0,0.0,0.0,0.0,0.0,2877000.0
24,J,155239,12,9995000,0,0.0,0.0,1703674000.0,0.0,0.0,83515000.0,0.0,0.0,1620159000.0
24,J,155240,1,3456000,9,452.0,452.0,118454348.0,0.0,0.0,562944.0,0.0,260821.69,117891404.0
24,J,155240,12,9995000,0,0.0,0.0,118454348.0,0.0,0.0,562944.0,0.0,0.0,117891404.0
24,J,155242,1,3427008,9,80622.2,4810.9,118300.0,0.0,0.0,0.0,0.0,24.59,1982500.0
24,J,155242,12,9995000,0,0.0,0.0,118300.0,0.0,0.0,0.0,0.0,0.0,1982500.0
24,J,155244,1,3423118,9,15002118.0,15002118.0,2543225000.0,0.0,0.0,128061000.0,0.0,160.99,2415164000.0
24,J,155244,2,3451002,9,66877.0,66877.0,9920000.0,0.0,0.0,0.0,0.0,148.33,9920000.0
24,J,155244,12,9995000,0,0.0,0.0,2553145000.0,0.0,0.0,128061000.0,0.0,0.0,2425084000.0
24,J,155246,1,3411026,27,33200.83,33200.83,2895444568.0,0.0,0.0,8905769.0,0.0,86941.77,2886538799.0
24,J,155246,2,3421005,9,578648.69,578648.69,4446124.0,0.0,0.0,13675.0,0.0,7.66,4432449.0
24,J,155246,3,3699005,15,12505.07,12505.07,1600649.0,0.0,0.0,4923.0,0.0,127.61,1595726.0
24,J,155246,4,3424032,9,25703.77,25703.77,2101578.0,0.0,0.0,6464.0,0.0,81.51,2095114.0
24,J,155246,5,3422010,27,17612.25,17612.25,270788382.0,0.0,0.0,832887.0,0.0,15327.71,269955495.0
24,J,155246,6,3424036,9,7611.92,7611.92,349243.0,0.0,0.0,1074.0,0.0,45.74,348169.0
24,J,155246,7,3423119,9,93282.01,93282.01,2101578.0,0.0,0.0,6464.0,0.0,22.46,2095114.0
24,J,155246,8,3423107,9,44947188.5,44947188.5,180343451.0,0.0,0.0,554697.0,0.0,4.0,179788754.0
24,J,155246,12,9995000,0,0.0,0.0,3357175573.0,0.0,0.0,10325953.0,0.0,0.0,3346849620.0
24,J,155249,1,3424013,27,1443.84,1450.85,56034800.0,0.0,0.0,0.0,0.0,38622.05,55764059.0
24,J,155249,2,3424075,27,1353.96,1360.54,41475655.0,0.0,0.0,0.0,0.0,30484.7,41275066.0
24,J,155249,3,3421003,27,634.11,637.19,36133186.0,0.0,0.0,0.0,0.0,56707.08,35958528.0
24,J,155249,12,9995000,0,0.0,0.0,133643641.0,0.0,0.0,0.0,0.0,0.0,132997653.0
24,J,155250,1,3424020,9,18256172.9,18256172.9,312545680.0,0.0,0.0,0.0,0.0,17.12,312545680.0
24,J,155250,12,9995000,0,0.0,0.0,312545680.0,0.0,0.0,0.0,0.0,0.0,312545680.0
24,J,155253,1,3421012,3,181553.99,182769.0,6762478.0,0.0,0.0,86895.0,0.0,36.52,6631205.0
24,J,155253,12,9995000,0,0.0,0.0,6762478.0,0.0,0.0,86895.0,0.0,0.0,6631205.0
24,J,155254,1,3421006,23,582.36,588.62,63122794.0,0.0,0.0,7203485.0,0.0,95000.69,55324605.0
24,J,155254,12,9995000,0,0.0,0.0,63122794.0,0.0,0.0,7203485.0,0.0,0.0,55324605.0
24,J,155255,1,3511030,27,239.43,245.0,118443000.0,61000.0,0.0,566000.0,0.0,480881.63,115137489.0
24,J,155255,12,9995000,0,0.0,0.0,118443000.0,61000.0,0.0,566000.0,0.0,0.0,115137489.0
24,J,155256,1,3423116,9,661059.0,661059.0,127467324.0,0.0,0.0,4510303.0,0.0,186.0,122957021.0
24,J,155256,12,9995000,0,0.0,0.0,127467324.0,0.0,0.0,4510303.0,0.0,0.0,122957021.0
24,J,155258,1,3425010,9,87576349.24,87553965.86,65571830000.0,0.0,0.0,643560000.0,0.0,741.58,64944869067.0
24,J,155258,11,9921100,0,0.0,0.0,316850000.0,0.0,0.0,0.0,0.0,0.0,316850000.0
24,J,155258,12,9995000,0,0.0,0.0,65888680000.0,0.0,0.0,643560000.0,0.0,0.0,65261719067.0
24,J,155259,1,3511058,9,2148152.53,2178802.54,364151400.0,0.0,0.0,39313730.0,0.0,149.09,320268061.0
24,J,155259,12,9995000,0,0.0,0.0,364151400.0,0.0,0.0,39313730.0,0.0,0.0,320268061.0
24,J,155261,1,2331900,27,2193.43,2193.43,76951116.0,0.0,0.0,4996590.0,0.0,32804.54,71954526.0
24,J,155261,2,3433099,9,553455.9,540730.89,115057846.0,0.0,0.0,3396918.0,0.0,206.5,114288643.0
24,J,155261,3,3466499,27,52.3,52.3,9335258.0,0.0,0.0,390731.0,0.0,171014.03,8944527.0
24,J,155261,12,9995000,0,0.0,0.0,201344220.0,0.0,0.0,8784239.0,0.0,0.0,195187696.0
24,J,155263,1,3411026,27,88510.29,90343.02,13130843687.0,0.0,0.0,603264432.0,0.0,138666.82,12273440415.0
24,J,155263,2,3423122,9,40825271.66,40084780.18,1430612762.0,0.0,0.0,65725997.0,0.0,34.05,1390100500.0
24,J,155263,3,3423123,3,36125.56,16412.7,32345551.0,0.0,0.0,1486037.0,0.0,1880.22,67924060.0
24,J,155263,4,3417027,9,2965582.74,2972645.55,1488414330.0,0.0,0.0,68381549.0,0.0,477.7,1416658874.0
24,J,155263,5,3425015,27,3331.0,3361.55,293166510.0,0.0,0.0,13468817.0,0.0,83204.98,277155781.0
24,J,155263,6,3423127,9,2628651.12,1540768.16,12984307.0,0.0,0.0,596531.0,0.0,8.04,21134355.0
24,J,155263,11,9921100,0,0.0,0.0,262758853.0,0.0,0.0,12071812.0,0.0,0.0,250687041.0
24,J,155263,12,9995000,0,0.0,0.0,16651126000.0,0.0,0.0,764995175.0,0.0,0.0,15697101026.0
24,J,155265,1,3421012,3,10492.11,10492.11,276518.0,0.0,0.0,1100.0,0.0,26.25,275418.0
24,J,155265,12,9995000,0,0.0,0.0,276518.0,0.0,0.0,1100.0,0.0,0.0,275418.0
24,J,155266,1,3433099,9,5521669.0,5496325.0,659559000.0,0.0,0.0,39144330.0,0.0,112.88,623275452.0
24,J,155266,12,9995000,0,0.0,0.0,659559000.0,0.0,0.0,39144330.0,0.0,0.0,623275452.0
24,J,155270,1,3425005,9,197110.0,197110.0,28275013.0,0.0,0.0,251753.0,0.0,142.17,28023260.0
24,J,155270,12,9995000,0,0.0,0.0,28275013.0,0.0,0.0,251753.0,0.0,0.0,28023260.0
24,J,155272,1,3532335,9,4516182.0,4505764.0,662347328.0,189836.0,0.0,236690.0,0.0,146.91,663451262.0
24,J,155272,12,9995000,0,0.0,0.0,662347328.0,189836.0,0.0,236690.0,0.0,0.0,663451262.0
24,J,155273,1,3423116,9,247633.0,246815.0,47082800.0,32852.0,0.0,401868.0,0.0,189.0,46802682.0
24,J,155273,12,9995000,0,0.0,0.0,47082800.0,32852.0,0.0,401868.0,0.0,0.0,46802682.0
24,J,155274,1,3532341,9,410619.2,468509.49,602912954.0,0.0,0.0,573725.0,0.0,1285.65,527912576.0
24,J,155274,2,3532301,9,13319.92,13319.92,25121373.0,0.0,0.0,0.0,0.0,1886.0,25121373.0
24,J,155274,12,9995000,0,0.0,0.0,628034327.0,0.0,0.0,573725.0,0.0,0.0,553033949.0
24,J,155275,1,3461100,27,116801.0,112514.0,4409788780.0,0.0,0.0,376624632.0,0.0,35845.89,4186835466.0
24,J,155275,12,9995000,0,0.0,0.0,4409788780.0,0.0,0.0,376624632.0,0.0,0.0,4186835466.0
24,J,155276,1,3424036,9,613398.86,613398.86,28056864.0,0.0,0.0,0.0,0.0,45.74,28056864.0
24,J,155276,12,9995000,0,0.0,0.0,28056864.0,0.0,0.0,0.0,0.0,0.0,28056864.0
24,J,155277,1,3461100,27,426617.0,427836.0,2269900000.0,0.0,0.0,656100000.0,19377000000.0,49062.72,20930992538.0
24,J,155277,11,9921100,0,0.0,0.0,8200000.0,0.0,0.0,0.0,0.0,0.0,8200000.0
24,J,155277,12,9995000,0,0.0,0.0,2278100000.0,0.0,0.0,656100000.0,19377000000.0,0.0,20939192538.0
24,J,155278,1,3464900,27,81332.0,122546.0,1285010109.0,0.0,0.0,178266971.0,1009320518.0,17267.5,1404400709.0
24,J,155278,2,1520004,9,55454006.88,53246452.25,239939673.0,0.0,0.0,40550212.0,226582157.0,8.0,443632055.0
24,J,155278,3,3465900,3,2599728.88,2431614.33,3907939095.0,0.0,0.0,523909973.0,2883772911.0,2577.63,6701139154.0
24,J,155278,12,9995000,0,0.0,0.0,5432888877.0,0.0,0.0,742727156.0,4119675586.0,0.0,8549171918.0
24,J,155280,1,3462900,27,558.26,558.26,14073780.0,0.0,0.0,6836.0,0.0,25197.84,14066944.0
24,J,155280,12,9995000,0,0.0,0.0,14073780.0,0.0,0.0,6836.0,0.0,0.0,14066944.0
24,J,155281,1,2413900,12,1968750.01,1996000.0,130957560.0,0.0,0.0,1104584.0,0.0,65.06,128080184.0
24,J,155281,2,3465900,3,2882.0,2887.0,10853074.0,0.0,0.0,70300.0,0.0,3734.94,10764099.0
24,J,155281,12,9995000,0,0.0,0.0,141810634.0,0.0,0.0,1174884.0,0.0,0.0,138844283.0
24,J,155282,1,3464100,27,4246.0,4151.0,52224954.0,0.0,0.0,0.0,0.0,12581.29,53420177.0
24,J,155282,12,9995000,0,0.0,0.0,52224954.0,0.0,0.0,0.0,0.0,0.0,53420177.0
24,J,155283,1,3462199,27,22000.88,21668.08,396188000.0,23147760.0,0.0,34823120.0,0.0,15609.0,343411796.0
24,J,155283,2,3464100,27,190.93,215.36,3847000.0,223402.0,0.0,336083.0,0.0,15265.21,2914586.0
24,J,155283,3,4491900,15,77.46,77.46,58125000.0,3544838.0,0.0,5332797.0,0.0,635807.12,49247365.0
24,J,155283,12,9995000,0,0.0,0.0,458160000.0,26916000.0,0.0,40492000.0,0.0,0.0,395573747.0
24,J,155284,1,3461500,27,2513.64,2513.64,88289838.0,0.0,0.0,0.0,0.0,35124.29,88289838.0
24,J,155284,12,9995000,0,0.0,0.0,88289838.0,0.0,0.0,0.0,0.0,0.0,88289838.0
24,J,155285,1,3461900,27,1016.15,1016.15,16711500.0,0.0,0.0,0.0,0.0,16445.89,16711500.0
24,J,155285,12,9995000,0,0.0,0.0,16711500.0,0.0,0.0,0.0,0.0,0.0,16711500.0
24,J,155286,1,3424082,27,1703.0,1570.0,58125810.0,0.0,0.0,354825.0,0.0,36796.81,62664960.0
24,J,155286,12,9995000,0,0.0,0.0,58125810.0,0.0,0.0,354825.0,0.0,0.0,62664960.0
24,J,155288,1,3465900,3,422.7,422.7,1985632.0,0.0,0.0,896075.0,0.0,2577.63,1089557.0
24,J,155288,12,9995000,0,0.0,0.0,1985632.0,0.0,0.0,896075.0,0.0,0.0,1089557.0
24,J,155289,1,3462199,27,156868.28,156106.28,1397344757.0,0.0,0.0,127877802.0,0.0,8132.07,1275663591.0
24,J,155289,11,9921100,0,0.0,0.0,819871.0,0.0,0.0,0.0,0.0,0.0,819871.0
24,J,155289,12,9995000,0,0.0,0.0,1398164628.0,0.0,0.0,127877802.0,0.0,0.0,1276483462.0
24,J,155292,1,3466313,12,9311.47,17899.85,3973767.0,0.0,0.0,0.0,0.0,222.0,2067146.0
24,J,155292,12,9995000,0,0.0,0.0,3973767.0,0.0,0.0,0.0,0.0,0.0,2067146.0
24,J,155294,1,3424036,9,1411259.51,1411259.51,64551010.0,0.0,0.0,0.0,0.0,45.74,64551010.0
24,J,155294,12,9995000,0,0.0,0.0,64551010.0,0.0,0.0,0.0,0.0,0.0,64551010.0
24,J,155295,1,3462900,27,1631.45,1631.45,39318013.0,0.0,0.0,0.0,0.0,24100.04,39318013.0
24,J,155295,12,9995000,0,0.0,0.0,39318013.0,0.0,0.0,0.0,0.0,0.0,39318013.0
24,J,155296,1,3464100,27,10013.0,10013.0,170227026.0,0.0,0.0,1697.0,0.0,17000.43,170225329.0
24,J,155296,12,9995000,0,0.0,0.0,170227026.0,0.0,0.0,1697.0,0.0,0.0,170225329.0
24,J,155298,1,3464100,27,1107877.67,1127697.75,13646165312.0,0.0,0.0,3154257727.0,14596897803.0,22247.81,24647851926.0
24,J,155298,12,9995000,0,0.0,0.0,13646165312.0,0.0,0.0,3154257727.0,14596897803.0,0.0,24647851926.0
24,J,155299,1,3466499,27,163.0,167.0,41137120.0,0.0,0.0,3495908.0,0.0,225396.48,36739626.0
24,J,155299,2,3465900,3,7596.68,7694.07,21674405.0,0.0,0.0,1841931.0,0.0,2577.63,19581430.0
24,J,155299,3,3466313,12,191311.0,196902.0,15924040.0,0.0,0.0,1353254.0,0.0,74.0,14157051.0
24,J,155299,4,3417009,27,30.18,30.87,3538675.0,0.0,0.0,300723.0,0.0,104901.52,3166064.0
24,J,155299,5,3531000,27,31.0,32.0,2211672.0,0.0,0.0,187952.0,0.0,63241.25,1960479.0
24,J,155299,12,9995000,0,0.0,0.0,84485912.0,0.0,0.0,7179768.0,0.0,0.0,75604650.0
24,J,155300,1,3465900,3,125416.32,125416.32,357680099.0,7929154.0,0.0,26474077.0,0.0,2577.63,323276868.0
24,J,155300,12,9995000,0,0.0,0.0,357680099.0,7929154.0,0.0,26474077.0,0.0,0.0,323276868.0
24,J,155301,1,3465900,3,17665.0,16371.0,22101000.0,0.0,0.0,0.0,0.0,1350.01,23847912.0
24,J,155301,12,9995000,0,0.0,0.0,22101000.0,0.0,0.0,0.0,0.0,0.0,23847912.0
24,J,155302,1,3465100,27,1090.53,1094.64,49254490.0,0.0,0.0,234574.0,0.0,44781.93,48836087.0
24,J,155302,2,3425004,9,493921.18,547840.38,40299138.0,0.0,0.0,0.0,0.0,73.56,36332842.0
24,J,155302,12,9995000,0,0.0,0.0,89553628.0,0.0,0.0,234574.0,0.0,0.0,85168929.0
24,J,155303,1,3465900,3,47152.69,43606.7,112767430.0,0.0,0.0,365490.0,0.0,2577.63,121542195.0
24,J,155303,12,9995000,0,0.0,0.0,112767430.0,0.0,0.0,365490.0,0.0,0.0,121542195.0
24,J,155306,1,3465900,3,18489.32,18348.15,47481032.0,0.0,0.0,186289.0,0.0,2577.63,47658623.0
24,J,155306,12,9995000,0,0.0,0.0,47481032.0,0.0,0.0,186289.0,0.0,0.0,47658623.0
24,J,155307,1,3463101,27,2911.8,2920.17,133147274.0,0.0,0.0,45580.0,0.0,45580.12,132720188.0
24,J,155307,2,3461900,27,2295.32,2303.69,69371350.0,0.0,0.0,30100.0,0.0,30100.08,69089312.0
24,J,155307,3,3466999,27,24.83,25.04,10167800.0,0.0,0.0,10320.0,0.0,405595.56,10070998.0
24,J,155307,12,9995000,0,0.0,0.0,212686424.0,0.0,0.0,86000.0,0.0,0.0,211880498.0
24,J,155309,1,3465402,27,88106.0,88106.0,845853724.0,0.0,0.0,0.0,0.0,9600.41,845853724.0
24,J,155309,12,9995000,0,0.0,0.0,845853724.0,0.0,0.0,0.0,0.0,0.0,845853724.0
24,J,155310,1,3424036,9,3073793.0,3057278.99,183100442.0,25354701.0,0.0,17905800.0,0.0,45.74,140595292.0
24,J,155310,2,1639006,27,374.02,372.07,71205728.0,9860161.0,0.0,6963368.0,0.0,146161.2,54667213.0
